Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A14006_001,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710006031","15000US060710006031","Block Group 1, Census Tract 6.03, San Bernardino County, California","Block Group 1, Census Tract 6.03, San Bernardino County, California","ca","150","00","ACSSF","0025782",,,,,"06","071",,,,"000603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,63,189,7,5,93,6,25,64,103,0,0,0,0,78080,599,63,121,0,57,22,44,23,52,35,0,46,86,50,2658,4287.277,0.619973914937058
"060710006032","15000US060710006032","Block Group 2, Census Tract 6.03, San Bernardino County, California","Block Group 2, Census Tract 6.03, San Bernardino County, California","ca","150","00","ACSSF","0025783",,,,,"06","071",,,,"000603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,65,111,18,0,33,33,12,144,158,0,0,27,12,45111,592,19,88,0,73,25,0,26,37,37,0,126,55,106,2652,10609.52,0.249964092497726
"060710006041","15000US060710006041","Block Group 1, Census Tract 6.04, San Bernardino County, California","Block Group 1, Census Tract 6.04, San Bernardino County, California","ca","150","00","ACSSF","0025784",,,,,"06","071",,,,"000604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,8,108,42,0,35,0,26,66,151,0,0,8,64,59605,791,47,23,0,9,29,52,0,55,11,0,345,138,82,3046,8115.485,0.375331854819405
"060710006042","15000US060710006042","Block Group 2, Census Tract 6.04, San Bernardino County, California","Block Group 2, Census Tract 6.04, San Bernardino County, California","ca","150","00","ACSSF","0025785",,,,,"06","071",,,,"000604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,57,0,0,0,0,24,31,118,0,12,32,61,61685,377,22,14,0,0,10,11,41,25,0,0,52,36,166,1427,5708.115,0.249994980671725
"060710006043","15000US060710006043","Block Group 3, Census Tract 6.04, San Bernardino County, California","Block Group 3, Census Tract 6.04, San Bernardino County, California","ca","150","00","ACSSF","0025786",,,,,"06","071",,,,"000604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,66,64,14,0,60,40,0,65,25,0,0,0,22,53561,403,7,45,11,0,17,23,0,66,50,0,108,25,51,1297,5186.687,0.250063320756698
"060710006051","15000US060710006051","Block Group 1, Census Tract 6.05, San Bernardino County, California","Block Group 1, Census Tract 6.05, San Bernardino County, California","ca","150","00","ACSSF","0025787",,,,,"06","071",,,,"000605","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,72,0,36,7,12,27,18,29,92,0,0,12,5,31563,485,38,23,0,36,0,46,0,0,0,0,207,55,80,1974,6961.641,0.283553823415398
"060710006052","15000US060710006052","Block Group 2, Census Tract 6.05, San Bernardino County, California","Block Group 2, Census Tract 6.05, San Bernardino County, California","ca","150","00","ACSSF","0025788",,,,,"06","071",,,,"000605","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,5,36,14,36,34,11,53,42,88,0,46,36,18,54063,565,8,15,0,0,15,45,10,5,68,14,88,245,52,2172,10322.26,0.210419121632996
"060710006061","15000US060710006061","Block Group 1, Census Tract 6.06, San Bernardino County, California","Block Group 1, Census Tract 6.06, San Bernardino County, California","ca","150","00","ACSSF","0025789",,,,,"06","071",,,,"000606","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,44,40,10,0,10,14,24,68,127,0,12,73,74,73629,654,46,33,0,21,8,61,50,28,8,34,103,45,217,2771,11081.6,0.250054054304499
"060710006062","15000US060710006062","Block Group 2, Census Tract 6.06, San Bernardino County, California","Block Group 2, Census Tract 6.06, San Bernardino County, California","ca","150","00","ACSSF","0025790",,,,,"06","071",,,,"000606","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,96,5,25,0,54,15,7,14,144,0,9,10,0,61250,402,43,12,0,0,24,14,0,55,49,21,71,68,45,1537,12338.36,0.124570847432498
"060710008041","15000US060710008041","Block Group 1, Census Tract 8.04, San Bernardino County, California","Block Group 1, Census Tract 8.04, San Bernardino County, California","ca","150","00","ACSSF","0025791",,,,,"06","071",,,,"000804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,65,97,10,0,0,0,0,4,23,0,0,0,9,114435,269,53,108,9,0,0,8,9,62,0,0,0,11,9,884,1486.124,0.594835960629933
"060710008042","15000US060710008042","Block Group 2, Census Tract 8.04, San Bernardino County, California","Block Group 2, Census Tract 8.04, San Bernardino County, California","ca","150","00","ACSSF","0025792",,,,,"06","071",,,,"000804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,113,119,0,0,44,0,22,57,153,0,0,0,11,87540,544,129,68,0,29,9,13,22,81,17,0,59,33,84,2043,2614.625,0.7813738905354
"060710008081","15000US060710008081","Block Group 1, Census Tract 8.08, San Bernardino County, California","Block Group 1, Census Tract 8.08, San Bernardino County, California","ca","150","00","ACSSF","0025793",,,,,"06","071",,,,"000808","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,47,62,0,10,48,0,41,68,161,0,9,0,0,95402,385,58,121,0,50,0,12,0,6,11,0,44,37,46,1515,4699.746,0.322357864206321
"060710008082","15000US060710008082","Block Group 2, Census Tract 8.08, San Bernardino County, California","Block Group 2, Census Tract 8.08, San Bernardino County, California","ca","150","00","ACSSF","0025794",,,,,"06","071",,,,"000808","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,28,89,11,29,73,0,37,42,14,0,0,33,0,48625,429,46,37,0,17,0,24,9,73,40,0,106,7,70,1878,6903.224,0.272046820294148
"060710008083","15000US060710008083","Block Group 3, Census Tract 8.08, San Bernardino County, California","Block Group 3, Census Tract 8.08, San Bernardino County, California","ca","150","00","ACSSF","0025795",,,,,"06","071",,,,"000808","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,31,50,18,0,21,0,33,10,120,0,0,108,14,41957,287,18,17,24,0,16,0,6,25,25,0,84,55,17,1659,10339.34,0.16045518357614
"060710008084","15000US060710008084","Block Group 4, Census Tract 8.08, San Bernardino County, California","Block Group 4, Census Tract 8.08, San Bernardino County, California","ca","150","00","ACSSF","0025796",,,,,"06","071",,,,"000808","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,18,61,15,0,13,0,18,120,51,0,0,5,0,84323,331,23,143,0,0,10,8,0,65,9,0,46,27,0,1256,5427.606,0.231409566376369
"060710008121","15000US060710008121","Block Group 1, Census Tract 8.12, San Bernardino County, California","Block Group 1, Census Tract 8.12, San Bernardino County, California","ca","150","00","ACSSF","0025797",,,,,"06","071",,,,"000812","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,64,113,37,0,12,0,6,109,189,0,9,0,0,56250,543,112,84,0,0,41,27,21,46,10,0,151,15,36,2103,8221.998,0.255777246844387
"060710008122","15000US060710008122","Block Group 2, Census Tract 8.12, San Bernardino County, California","Block Group 2, Census Tract 8.12, San Bernardino County, California","ca","150","00","ACSSF","0025798",,,,,"06","071",,,,"000812","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,58,15,0,0,13,8,0,36,89,0,0,0,0,60595,289,38,67,0,8,47,0,11,38,31,0,29,20,0,846,3370.067,0.25103359552245
"060710008123","15000US060710008123","Block Group 3, Census Tract 8.12, San Bernardino County, California","Block Group 3, Census Tract 8.12, San Bernardino County, California","ca","150","00","ACSSF","0025799",,,,,"06","071",,,,"000812","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,8,70,0,0,6,8,47,17,10,0,0,2,0,95375,188,51,20,0,10,0,23,9,9,23,0,33,10,0,787,1372.614,0.573358641043897
"060710008131","15000US060710008131","Block Group 1, Census Tract 8.13, San Bernardino County, California","Block Group 1, Census Tract 8.13, San Bernardino County, California","ca","150","00","ACSSF","0025800",,,,,"06","071",,,,"000813","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,76,106,0,0,58,0,36,27,111,0,0,0,0,82312,387,108,62,0,10,0,0,0,82,47,0,46,0,32,1730,4632.907,0.373415629724925
"060710008132","15000US060710008132","Block Group 2, Census Tract 8.13, San Bernardino County, California","Block Group 2, Census Tract 8.13, San Bernardino County, California","ca","150","00","ACSSF","0025801",,,,,"06","071",,,,"000813","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,25,109,0,0,63,0,65,10,140,0,0,0,0,97107,507,100,46,3,38,0,0,12,168,25,0,66,49,0,1974,3070.256,0.642943133327259
"060710008141","15000US060710008141","Block Group 1, Census Tract 8.14, San Bernardino County, California","Block Group 1, Census Tract 8.14, San Bernardino County, California","ca","150","00","ACSSF","0025802",,,,,"06","071",,,,"000814","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,18,107,0,0,11,0,9,28,29,0,0,0,0,96389,209,56,49,0,0,0,11,0,39,0,0,0,0,54,832,3002.408,0.277110936421327
"060710008142","15000US060710008142","Block Group 2, Census Tract 8.14, San Bernardino County, California","Block Group 2, Census Tract 8.14, San Bernardino County, California","ca","150","00","ACSSF","0025803",,,,,"06","071",,,,"000814","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,45,94,0,0,18,0,0,6,137,0,0,0,0,116027,332,122,97,8,16,0,0,0,49,0,0,10,30,0,1449,5371.973,0.269733296061603
"060710008143","15000US060710008143","Block Group 3, Census Tract 8.14, San Bernardino County, California","Block Group 3, Census Tract 8.14, San Bernardino County, California","ca","150","00","ACSSF","0025804",,,,,"06","071",,,,"000814","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,66,18,16,0,0,0,7,65,11,0,0,0,0,120809,144,35,32,0,4,0,0,0,11,0,0,18,0,44,573,3014.514,0.190080417361007
"060710008144","15000US060710008144","Block Group 4, Census Tract 8.14, San Bernardino County, California","Block Group 4, Census Tract 8.14, San Bernardino County, California","ca","150","00","ACSSF","0025805",,,,,"06","071",,,,"000814","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,14,169,9,0,0,0,0,123,32,0,22,0,10,115368,249,73,50,0,0,0,5,0,39,26,0,29,27,0,1005,3012.45,0.333615445322527
"060710008151","15000US060710008151","Block Group 1, Census Tract 8.15, San Bernardino County, California","Block Group 1, Census Tract 8.15, San Bernardino County, California","ca","150","00","ACSSF","0025806",,,,,"06","071",,,,"000815","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,43,68,0,0,0,0,65,21,110,0,7,6,19,92708,405,119,31,0,17,0,0,0,145,13,0,80,0,0,1458,2257.968,0.645713416432817
"060710008152","15000US060710008152","Block Group 2, Census Tract 8.15, San Bernardino County, California","Block Group 2, Census Tract 8.15, San Bernardino County, California","ca","150","00","ACSSF","0025807",,,,,"06","071",,,,"000815","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,53,164,0,0,0,0,60,54,171,0,0,34,0,77206,532,43,116,0,0,52,0,28,49,46,0,96,42,60,2186,6924.78,0.315677910476805
"060710008161","15000US060710008161","Block Group 1, Census Tract 8.16, San Bernardino County, California","Block Group 1, Census Tract 8.16, San Bernardino County, California","ca","150","00","ACSSF","0025808",,,,,"06","071",,,,"000816","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,26,15,0,0,15,0,14,21,13,0,0,0,0,59718,215,24,48,12,13,0,1,0,47,41,19,0,0,10,776,2766.563,0.280492419269896
"060710008162","15000US060710008162","Block Group 2, Census Tract 8.16, San Bernardino County, California","Block Group 2, Census Tract 8.16, San Bernardino County, California","ca","150","00","ACSSF","0025809",,,,,"06","071",,,,"000816","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,14,103,0,0,44,29,28,32,100,0,0,0,22,115096,416,129,42,0,0,0,10,0,57,58,0,65,17,38,1553,3550.544,0.437397779449171
"060710008163","15000US060710008163","Block Group 3, Census Tract 8.16, San Bernardino County, California","Block Group 3, Census Tract 8.16, San Bernardino County, California","ca","150","00","ACSSF","0025810",,,,,"06","071",,,,"000816","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,74,167,0,0,20,0,48,21,45,0,24,35,0,106786,449,111,91,39,21,12,22,17,70,22,0,16,5,23,1947,7230.247,0.269285417538614
"060710008171","15000US060710008171","Block Group 1, Census Tract 8.17, San Bernardino County, California","Block Group 1, Census Tract 8.17, San Bernardino County, California","ca","150","00","ACSSF","0025811",,,,,"06","071",,,,"000817","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,57,114,0,0,11,0,28,47,26,0,0,0,0,147625,201,64,36,0,0,9,29,0,8,20,0,10,15,10,847,5426.064,0.156098406633544
"060710008172","15000US060710008172","Block Group 2, Census Tract 8.17, San Bernardino County, California","Block Group 2, Census Tract 8.17, San Bernardino County, California","ca","150","00","ACSSF","0025812",,,,,"06","071",,,,"000817","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,46,113,24,0,12,38,36,23,124,0,0,7,52,72727,393,146,38,0,29,0,10,0,35,25,0,55,7,48,1573,5123.903,0.306992542050388
"060710008173","15000US060710008173","Block Group 3, Census Tract 8.17, San Bernardino County, California","Block Group 3, Census Tract 8.17, San Bernardino County, California","ca","150","00","ACSSF","0025813",,,,,"06","071",,,,"000817","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,66,108,0,0,90,0,0,30,59,0,10,0,0,41522,163,10,30,0,10,0,0,0,42,20,0,32,9,10,1083,1019.28,1.06251457535711
"060710008181","15000US060710008181","Block Group 1, Census Tract 8.18, San Bernardino County, California","Block Group 1, Census Tract 8.18, San Bernardino County, California","ca","150","00","ACSSF","0025814",,,,,"06","071",,,,"000818","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,51,227,17,12,55,0,15,4,64,0,0,1,0,95417,281,41,5,0,29,27,0,0,0,103,0,8,35,33,1308,4825.886,0.271038321413072
