Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710076033","15000US060710076033","Block Group 3","Block Group 3, Census Tract 76.03, San Bernardino County, California","ca","150","00","ACSSF","0026396",,,,,"06","071",,,,"007603","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44917,277,26,56,12,0,10,0,15,0,62,0,0,41,55,559,52,15,12,32,0,18,0,47,85,11,106,72,109,2034,8120.975,0.250462550405639
"060710076041","15000US060710076041","Block Group 1","Block Group 1, Census Tract 76.04, San Bernardino County, California","ca","150","00","ACSSF","0026397",,,,,"06","071",,,,"007604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67870,294,55,49,16,0,14,63,0,27,38,0,0,0,32,286,0,49,0,4,0,75,0,39,34,0,59,0,26,1239,3366.981,0.367985488735855
"060710076042","15000US060710076042","Block Group 2","Block Group 2, Census Tract 76.04, San Bernardino County, California","ca","150","00","ACSSF","0026398",,,,,"06","071",,,,"007604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67694,312,27,69,12,0,38,0,8,106,52,0,0,0,0,354,8,0,0,0,1,101,0,40,80,0,87,9,28,1311,5284.127,0.24810153560557
"060710076043","15000US060710076043","Block Group 3","Block Group 3, Census Tract 76.04, San Bernardino County, California","ca","150","00","ACSSF","0026399",,,,,"06","071",,,,"007604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67500,418,60,105,30,8,21,35,21,30,89,0,0,0,19,577,91,58,14,49,0,11,9,10,23,0,217,25,70,2256,1035.885,2.1778487004573
"060710078001","15000US060710078001","Block Group 1","Block Group 1, Census Tract 78, San Bernardino County, California","ca","150","00","ACSSF","0026400",,,,,"06","071",,,,"007800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74702,683,113,354,0,0,41,0,16,0,119,0,0,32,8,465,135,73,0,0,19,0,10,108,28,0,50,0,42,2112,375.7669,5.62050557763202
"060710078002","15000US060710078002","Block Group 2","Block Group 2, Census Tract 78, San Bernardino County, California","ca","150","00","ACSSF","0026401",,,,,"06","071",,,,"007800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70588,537,60,267,52,0,45,0,19,60,34,0,0,0,0,644,127,233,50,0,0,12,0,58,13,0,53,0,98,2397,1994.638,1.20172178403915
"060710078003","15000US060710078003","Block Group 3","Block Group 3, Census Tract 78, San Bernardino County, California","ca","150","00","ACSSF","0026402",,,,,"06","071",,,,"007800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50302,328,56,93,0,0,30,0,35,68,46,0,0,0,0,382,18,125,0,0,14,0,0,26,0,0,136,0,63,1189,12824.61,0.0927123986674842
"060710079011","15000US060710079011","Block Group 1","Block Group 1, Census Tract 79.01, San Bernardino County, California","ca","150","00","ACSSF","0026403",,,,,"06","071",,,,"007901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77440,184,53,51,17,0,0,0,21,0,42,0,0,0,0,192,0,48,1,0,0,55,0,0,0,0,31,0,57,804,3293.503,0.244116961159666
"060710079012","15000US060710079012","Block Group 2","Block Group 2, Census Tract 79.01, San Bernardino County, California","ca","150","00","ACSSF","0026404",,,,,"06","071",,,,"007901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136653,384,116,140,32,0,20,0,17,0,41,0,0,0,18,310,44,33,13,16,0,0,0,15,0,0,97,16,76,1155,2243.147,0.514901613443769
"060710079013","15000US060710079013","Block Group 3","Block Group 3, Census Tract 79.01, San Bernardino County, California","ca","150","00","ACSSF","0026405",,,,,"06","071",,,,"007901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124150,179,39,58,0,0,0,0,43,0,39,0,0,0,0,314,73,40,0,41,21,0,0,24,18,0,58,0,39,1345,2891.54,0.465150031583158
"060710079014","15000US060710079014","Block Group 4","Block Group 4, Census Tract 79.01, San Bernardino County, California","ca","150","00","ACSSF","0026406",,,,,"06","071",,,,"007901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112156,866,193,316,20,0,33,0,50,80,174,0,0,0,0,1048,198,359,0,29,0,0,53,99,34,0,104,0,172,4090,1204.275,3.3962338821647
"060710079031","15000US060710079031","Block Group 1","Block Group 1, Census Tract 79.03, San Bernardino County, California","ca","150","00","ACSSF","0026407",,,,,"06","071",,,,"007903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101771,340,93,104,0,0,28,0,53,6,45,0,0,0,11,397,75,137,7,18,0,0,0,25,0,0,37,17,81,1586,4888.817,0.324413858288147
"060710079032","15000US060710079032","Block Group 2","Block Group 2, Census Tract 79.03, San Bernardino County, California","ca","150","00","ACSSF","0026408",,,,,"06","071",,,,"007903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106429,335,8,171,0,16,7,0,11,0,113,0,0,9,0,401,8,99,13,66,22,0,10,47,34,0,41,20,41,1427,7482.408,0.190714011030167
"060710079033","15000US060710079033","Block Group 3","Block Group 3, Census Tract 79.03, San Bernardino County, California","ca","150","00","ACSSF","0026409",,,,,"06","071",,,,"007903","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85588,370,112,110,19,0,12,0,9,9,60,0,0,4,35,272,43,99,0,0,0,0,0,28,24,0,41,18,19,1499,3653.232,0.410321592223593
"060710079041","15000US060710079041","Block Group 1","Block Group 1, Census Tract 79.04, San Bernardino County, California","ca","150","00","ACSSF","0026410",,,,,"06","071",,,,"007904","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121958,303,0,173,0,0,0,35,0,43,52,0,0,0,0,344,41,143,0,43,18,0,0,29,24,0,0,0,46,1045,5207.273,0.200680852575379
"060710079042","15000US060710079042","Block Group 2","Block Group 2, Census Tract 79.04, San Bernardino County, California","ca","150","00","ACSSF","0026411",,,,,"06","071",,,,"007904","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85903,332,70,232,0,0,0,0,15,15,0,0,0,0,0,310,80,55,23,13,0,0,15,0,55,0,50,0,19,1499,5034.666,0.297735742404984
"060710079043","15000US060710079043","Block Group 3","Block Group 3, Census Tract 79.04, San Bernardino County, California","ca","150","00","ACSSF","0026412",,,,,"06","071",,,,"007904","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145409,811,193,304,0,0,0,40,102,7,146,0,0,0,19,980,78,364,0,147,0,0,10,99,44,0,103,19,116,3834,622.146,6.16254090752544
"060710080011","15000US060710080011","Block Group 1","Block Group 1, Census Tract 80.01, San Bernardino County, California","ca","150","00","ACSSF","0026413",,,,,"06","071",,,,"008001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82969,376,14,55,27,0,54,6,0,61,109,0,0,0,50,340,9,20,0,0,63,10,14,18,0,0,111,37,58,1562,12547.8,0.124483974443125
"060710080012","15000US060710080012","Block Group 2","Block Group 2, Census Tract 80.01, San Bernardino County, California","ca","150","00","ACSSF","0026414",,,,,"06","071",,,,"008001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48375,548,22,124,20,0,0,74,90,100,63,0,0,30,25,459,31,93,0,20,20,0,8,134,0,0,60,23,70,1803,9568.098,0.188438710912946
"060710080013","15000US060710080013","Block Group 3","Block Group 3, Census Tract 80.01, San Bernardino County, California","ca","150","00","ACSSF","0026415",,,,,"06","071",,,,"008001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80769,764,102,257,40,10,20,0,71,49,171,0,0,12,32,853,86,132,9,43,37,129,39,84,35,0,106,45,108,3643,2312.985,1.57502081090723
"060710080021","15000US060710080021","Block Group 1","Block Group 1, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026416",,,,,"06","071",,,,"008002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,7,23,0,4,0,0,0,13,54,0,0,0,0,93,0,42,0,0,0,23,0,14,0,0,0,0,14,408,1811.935,0.225173630148093
"060710080022","15000US060710080022","Block Group 2","Block Group 2, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026417",,,,,"06","071",,,,"008002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,23,0,42,0,22,70,0,0,0,0,0,0,45,196,23,30,0,28,60,23,0,0,18,0,14,0,0,775,8876.687,0.0873073543197884
"060710080023","15000US060710080023","Block Group 3","Block Group 3, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026418",,,,,"06","071",,,,"008002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38125,117,0,11,0,0,58,0,19,0,29,0,0,0,0,123,14,46,0,0,0,0,0,0,0,0,24,0,39,533,8648.708,0.0616276986611521
"060710080024","15000US060710080024","Block Group 4","Block Group 4, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026419",,,,,"06","071",,,,"008002","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22589,358,64,57,0,45,0,53,0,118,21,0,0,0,0,263,0,54,0,23,45,0,0,35,18,0,45,20,23,2100,16979.87,0.123675862590869
"060710080025","15000US060710080025","Block Group 5","Block Group 5, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026420",,,,,"06","071",,,,"008002","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51786,397,0,18,0,0,31,67,84,61,97,0,0,0,39,188,0,0,0,0,20,27,0,25,27,0,50,0,39,1776,9969.892,0.178136346577668
"060710080026","15000US060710080026","Block Group 6","Block Group 6, Census Tract 80.02, San Bernardino County, California","ca","150","00","ACSSF","0026421",,,,,"06","071",,,,"008002","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49934,402,37,68,0,0,43,137,16,27,34,0,0,40,0,435,72,62,0,0,27,106,0,0,0,0,15,91,62,1993,2827.067,0.704970833841701
"060710081001","15000US060710081001","Block Group 1","Block Group 1, Census Tract 81, San Bernardino County, California","ca","150","00","ACSSF","0026422",,,,,"06","071",,,,"008100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80063,303,56,121,9,0,8,12,17,35,25,0,0,5,15,276,32,89,0,0,94,0,0,0,18,11,13,0,19,905,2336.43,0.387343107381192
"060710081002","15000US060710081002","Block Group 2","Block Group 2, Census Tract 81, San Bernardino County, California","ca","150","00","ACSSF","0026423",,,,,"06","071",,,,"008100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42872,494,47,144,53,0,0,11,58,26,94,0,15,0,46,573,61,133,6,0,33,26,0,28,68,11,64,51,92,2143,6502.841,0.329548245011174
"060710082001","15000US060710082001","Block Group 1","Block Group 1, Census Tract 82, San Bernardino County, California","ca","150","00","ACSSF","0026424",,,,,"06","071",,,,"008200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62717,491,72,221,0,0,0,0,0,92,106,0,0,0,0,344,23,168,0,0,14,17,0,0,9,0,113,0,0,1411,8165.015,0.172810453175845
"060710082002","15000US060710082002","Block Group 2","Block Group 2, Census Tract 82, San Bernardino County, California","ca","150","00","ACSSF","0026425",,,,,"06","071",,,,"008200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96280,359,161,110,0,0,0,0,0,25,42,0,0,0,21,327,30,91,0,0,0,0,0,0,60,0,104,0,42,1348,3746.657,0.359787381254276
"060710082003","15000US060710082003","Block Group 3","Block Group 3, Census Tract 82, San Bernardino County, California","ca","150","00","ACSSF","0026426",,,,,"06","071",,,,"008200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83902,249,13,141,0,0,0,0,0,0,83,0,0,0,12,264,42,96,0,0,0,0,0,98,0,0,28,0,0,961,5771.611,0.166504632453896
"060710082004","15000US060710082004","Block Group 4","Block Group 4, Census Tract 82, San Bernardino County, California","ca","150","00","ACSSF","0026427",,,,,"06","071",,,,"008200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46039,233,32,150,0,0,0,0,0,0,51,0,0,0,0,171,0,105,0,0,17,0,19,0,14,0,9,7,0,1145,5371.881,0.213146933499306
"060710083011","15000US060710083011","Block Group 1","Block Group 1, Census Tract 83.01, San Bernardino County, California","ca","150","00","ACSSF","0026428",,,,,"06","071",,,,"008301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93368,254,79,28,0,0,0,0,41,0,106,0,0,0,0,263,63,34,0,0,0,13,0,0,0,0,44,22,87,1024,8189.963,0.125031081225087
"060710083012","15000US060710083012","Block Group 2","Block Group 2, Census Tract 83.01, San Bernardino County, California","ca","150","00","ACSSF","0026429",,,,,"06","071",,,,"008301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91042,194,29,112,15,0,13,0,15,0,10,0,0,0,0,253,59,103,0,36,0,0,0,12,0,0,34,9,0,917,3666.505,0.250101930974198
"060710083013","15000US060710083013","Block Group 3","Block Group 3, Census Tract 83.01, San Bernardino County, California","ca","150","00","ACSSF","0026430",,,,,"06","071",,,,"008301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53885,189,15,131,0,0,0,26,17,0,0,0,0,0,0,372,0,305,18,0,0,0,0,0,35,0,0,14,0,1197,9328.361,0.128318355142958
"060710083014","15000US060710083014","Block Group 4","Block Group 4, Census Tract 83.01, San Bernardino County, California","ca","150","00","ACSSF","0026431",,,,,"06","071",,,,"008301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115693,282,27,122,59,0,0,0,25,0,49,0,0,0,0,279,16,105,0,0,22,0,0,0,0,0,117,19,0,1529,4130.004,0.370217545409477
"060710083015","15000US060710083015","Block Group 5","Block Group 5, Census Tract 83.01, San Bernardino County, California","ca","150","00","ACSSF","0026432",,,,,"06","071",,,,"008301","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96649,435,103,171,59,0,0,0,0,0,87,0,0,15,0,334,63,73,0,36,0,59,0,0,14,0,56,0,33,1755,2550.564,0.68808311080978
"060710083021","15000US060710083021","Block Group 1","Block Group 1, Census Tract 83.02, San Bernardino County, California","ca","150","00","ACSSF","0026433",,,,,"06","071",,,,"008302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106250,187,25,87,11,0,12,10,0,22,20,0,0,0,0,179,42,84,0,0,0,0,13,10,0,0,0,30,0,778,3398.04,0.228955500952128
"060710083022","15000US060710083022","Block Group 2","Block Group 2, Census Tract 83.02, San Bernardino County, California","ca","150","00","ACSSF","0026434",,,,,"06","071",,,,"008302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250,198,11,95,0,0,40,0,13,19,20,0,0,0,0,211,72,61,0,37,10,0,0,9,0,0,12,0,10,915,4465.396,0.204909057493703
"060710083023","15000US060710083023","Block Group 3","Block Group 3, Census Tract 83.02, San Bernardino County, California","ca","150","00","ACSSF","0026435",,,,,"06","071",,,,"008302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145109,425,56,221,0,0,36,0,9,49,42,0,0,12,0,461,64,247,0,19,0,11,0,22,13,0,22,20,43,1774,1281.358,1.38446819058621
"060710084011","15000US060710084011","Block Group 1","Block Group 1, Census Tract 84.01, San Bernardino County, California","ca","150","00","ACSSF","0026436",,,,,"06","071",,,,"008401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72031,472,16,211,55,0,0,0,0,0,147,0,0,0,43,450,18,138,0,59,0,25,0,34,0,0,19,62,95,2124,1429.574,1.48575707686677
"060710084012","15000US060710084012","Block Group 2","Block Group 2, Census Tract 84.01, San Bernardino County, California","ca","150","00","ACSSF","0026437",,,,,"06","071",,,,"008401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,20,8,0,16,0,20,23,75,0,0,0,0,318,0,103,0,0,0,0,0,39,0,0,61,39,76,955,3836.817,0.248904242027376
"060710084013","15000US060710084013","Block Group 3","Block Group 3, Census Tract 84.01, San Bernardino County, California","ca","150","00","ACSSF","0026438",,,,,"06","071",,,,"008401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103516,583,66,299,0,26,0,0,56,58,78,0,0,0,0,642,86,224,0,39,0,0,0,0,56,0,82,0,155,2369,3292.738,0.719462020673455
"060710084014","15000US060710084014","Block Group 4","Block Group 4, Census Tract 84.01, San Bernardino County, California","ca","150","00","ACSSF","0026439",,,,,"06","071",,,,"008401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58833,286,29,219,0,22,0,0,0,0,16,0,0,0,0,399,41,124,43,0,57,0,0,0,43,0,37,0,54,1642,8760.63,0.18742943982752
"060710084015","15000US060710084015","Block Group 5","Block Group 5, Census Tract 84.01, San Bernardino County, California","ca","150","00","ACSSF","0026440",,,,,"06","071",,,,"008401","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55771,924,65,316,20,17,108,27,110,125,119,0,0,0,17,763,73,329,2,5,13,77,66,61,37,0,54,29,17,3245,9466.703,0.342780352650283
"060710084021","15000US060710084021","Block Group 1","Block Group 1, Census Tract 84.02, San Bernardino County, California","ca","150","00","ACSSF","0026441",,,,,"06","071",,,,"008402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97404,202,43,87,0,0,0,0,0,72,0,0,0,0,0,242,15,82,0,0,22,6,0,0,0,0,71,0,46,1080,8630.656,0.125135328812334
"060710084022","15000US060710084022","Block Group 2","Block Group 2, Census Tract 84.02, San Bernardino County, California","ca","150","00","ACSSF","0026442",,,,,"06","071",,,,"008402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87656,740,205,259,0,6,15,21,37,83,98,0,0,0,16,696,140,249,0,0,35,0,0,70,24,0,117,0,61,2593,6865.311,0.377695958436873
"060710084023","15000US060710084023","Block Group 3","Block Group 3, Census Tract 84.02, San Bernardino County, California","ca","150","00","ACSSF","0026443",,,,,"06","071",,,,"008402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75036,315,47,129,0,0,26,19,0,0,52,0,0,0,42,257,37,80,0,0,0,10,0,9,30,0,39,0,52,1295,5277.73,0.245370634921861
"060710084024","15000US060710084024","Block Group 4","Block Group 4, Census Tract 84.02, San Bernardino County, California","ca","150","00","ACSSF","0026444",,,,,"06","071",,,,"008402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92591,365,13,47,35,0,11,0,78,88,75,0,18,0,0,421,69,66,0,141,0,17,0,58,19,0,34,17,0,2000,8045.177,0.248596132491734
"060710084031","15000US060710084031","Block Group 1","Block Group 1, Census Tract 84.03, San Bernardino County, California","ca","150","00","ACSSF","0026445",,,,,"06","071",,,,"008403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85603,288,36,46,0,20,29,0,8,11,124,0,0,14,0,290,19,66,0,0,0,0,0,110,0,0,0,42,53,1649,6231.165,0.264637519556075
"060710084032","15000US060710084032","Block Group 2","Block Group 2, Census Tract 84.03, San Bernardino County, California","ca","150","00","ACSSF","0026446",,,,,"06","071",,,,"008403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86250,320,20,151,16,0,0,0,0,64,32,0,0,37,0,306,58,50,0,31,0,0,0,73,0,0,0,23,71,1568,3219.156,0.487084110042209
"060710084033","15000US060710084033","Block Group 3","Block Group 3, Census Tract 84.03, San Bernardino County, California","ca","150","00","ACSSF","0026447",,,,,"06","071",,,,"008403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158750,331,20,206,6,0,0,0,0,23,53,0,23,0,0,500,24,254,0,45,0,16,0,45,52,0,19,45,0,1774,1758.686,1.00870737625039
"060710084034","15000US060710084034","Block Group 4","Block Group 4, Census Tract 84.03, San Bernardino County, California","ca","150","00","ACSSF","0026448",,,,,"06","071",,,,"008403","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85298,324,33,104,16,0,0,0,73,47,51,0,0,0,0,333,18,42,0,0,0,0,0,59,43,0,112,17,42,1210,4460.12,0.271293148848566
"060710084041","15000US060710084041","Block Group 1","Block Group 1, Census Tract 84.04, San Bernardino County, California","ca","150","00","ACSSF","0026449",,,,,"06","071",,,,"008404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39506,237,0,59,0,5,10,11,0,13,139,0,0,0,0,233,47,50,0,5,14,0,0,7,10,0,6,16,78,1037,3784.793,0.273991230847402
"060710084042","15000US060710084042","Block Group 2","Block Group 2, Census Tract 84.04, San Bernardino County, California","ca","150","00","ACSSF","0026450",,,,,"06","071",,,,"008404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31886,401,70,137,19,0,0,0,0,33,83,0,0,0,59,454,38,58,27,0,31,66,0,13,47,0,60,22,92,1973,8727.081,0.226077881441922
"060710085001","15000US060710085001","Block Group 1","Block Group 1, Census Tract 85, San Bernardino County, California","ca","150","00","ACSSF","0026451",,,,,"06","071",,,,"008500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167866,518,150,211,0,0,0,0,37,69,51,0,0,0,0,582,81,354,0,0,0,0,0,76,38,0,0,15,18,2741,585.2808,4.68322247052882
"060710085002","15000US060710085002","Block Group 2","Block Group 2, Census Tract 85, San Bernardino County, California","ca","150","00","ACSSF","0026452",,,,,"06","071",,,,"008500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119676,199,31,119,0,0,31,0,0,0,0,18,0,0,0,281,121,87,0,0,0,0,0,73,0,0,0,0,0,1055,1606.093,0.656873699800926
"060710085003","15000US060710085003","Block Group 3","Block Group 3, Census Tract 85, San Bernardino County, California","ca","150","00","ACSSF","0026453",,,,,"06","071",,,,"008500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120192,426,88,166,30,0,12,0,0,15,89,0,0,26,0,437,84,174,0,39,0,0,0,34,0,0,64,16,26,2278,2275.837,1.00095058355483
"060710085004","15000US060710085004","Block Group 4","Block Group 4, Census Tract 85, San Bernardino County, California","ca","150","00","ACSSF","0026454",,,,,"06","071",,,,"008500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113409,366,73,127,17,0,0,21,27,28,52,0,0,0,21,498,190,174,0,0,22,21,0,13,45,0,17,0,16,1735,1911.601,0.907616174283433
"060710085005","15000US060710085005","Block Group 5","Block Group 5, Census Tract 85, San Bernardino County, California","ca","150","00","ACSSF","0026455",,,,,"06","071",,,,"008500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250,155,37,76,0,0,12,0,0,0,30,0,0,0,0,124,17,53,0,0,0,1,15,20,0,0,18,0,0,731,234.5945,3.11601443713253
"060710086011","15000US060710086011","Block Group 1","Block Group 1, Census Tract 86.01, San Bernardino County, California","ca","150","00","ACSSF","0026456",,,,,"06","071",,,,"008601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57396,151,19,0,75,0,0,0,0,6,51,0,0,0,0,247,15,48,0,31,0,0,0,0,22,64,20,0,47,846,5264.975,0.160684528268085
"060710086012","15000US060710086012","Block Group 2","Block Group 2, Census Tract 86.01, San Bernardino County, California","ca","150","00","ACSSF","0026457",,,,,"06","071",,,,"008601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77850,203,27,71,8,0,22,19,7,9,40,0,0,0,0,305,40,66,0,22,6,0,0,22,39,0,42,0,68,976,963.7007,1.01276260739432
"060710086013","15000US060710086013","Block Group 3","Block Group 3, Census Tract 86.01, San Bernardino County, California","ca","150","00","ACSSF","0026458",,,,,"06","071",,,,"008601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101587,482,125,99,0,18,18,7,0,75,99,0,0,0,41,392,74,104,0,32,0,0,43,30,7,0,37,30,35,1761,3910.735,0.450298997524313
"060710086014","15000US060710086014","Block Group 4","Block Group 4, Census Tract 86.01, San Bernardino County, California","ca","150","00","ACSSF","0026459",,,,,"06","071",,,,"008601","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63370,673,14,157,71,0,21,16,57,64,218,0,0,12,43,604,26,179,0,8,23,54,12,23,33,0,91,64,91,2529,7012.828,0.360624836871831
"060710086021","15000US060710086021","Block Group 1","Block Group 1, Census Tract 86.02, San Bernardino County, California","ca","150","00","ACSSF","0026460",,,,,"06","071",,,,"008602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61107,555,121,161,40,0,12,20,35,46,111,0,0,0,9,552,57,95,29,32,65,33,0,97,43,0,25,18,58,2326,791.9633,2.93700472743503
"060710086022","15000US060710086022","Block Group 2","Block Group 2, Census Tract 86.02, San Bernardino County, California","ca","150","00","ACSSF","0026461",,,,,"06","071",,,,"008602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59524,368,47,104,10,0,0,0,13,36,115,0,0,17,26,457,66,129,0,49,0,0,18,72,0,0,88,9,26,1856,164.8381,11.259531704394
