Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017
"06029001104","Census Tract 11.04, Kern County, California","ACSSF","ca","140","00","0003941",,,,,"06","029",,,"001104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001104","Census Tract 11.04",,,,2408,2408,1747,0,228,11,0,193,229,2408,503,419,0,17,11,0,28,28,1905,1328,0,211,0,0,165,201
"06029001105","Census Tract 11.05, Kern County, California","ACSSF","ca","140","00","0003942",,,,,"06","029",,,"001105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001105","Census Tract 11.05",,,,3688,3688,1987,165,88,5,0,1191,252,3688,288,118,165,0,5,0,0,0,3400,1869,0,88,0,0,1191,252
"06029001106","Census Tract 11.06, Kern County, California","ACSSF","ca","140","00","0003943",,,,,"06","029",,,"001106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001106","Census Tract 11.06",,,,2714,2714,2082,94,143,0,13,286,96,2714,184,77,94,0,0,13,0,0,2530,2005,0,143,0,0,286,96
"06029001107","Census Tract 11.07, Kern County, California","ACSSF","ca","140","00","0003944",,,,,"06","029",,,"001107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001107","Census Tract 11.07",,,,3061,3061,1143,47,0,34,0,1275,562,3061,299,203,47,0,34,0,0,15,2762,940,0,0,0,0,1275,547
"06029001201","Census Tract 12.01, Kern County, California","ACSSF","ca","140","00","0003945",,,,,"06","029",,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001201","Census Tract 12.01",,,,3042,3042,1587,102,43,15,0,994,301,3042,402,257,102,0,15,0,0,28,2640,1330,0,43,0,0,994,273
"06029001202","Census Tract 12.02, Kern County, California","ACSSF","ca","140","00","0003946",,,,,"06","029",,,"001202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001202","Census Tract 12.02",,,,6455,6455,4409,705,69,28,0,1015,229,6455,1698,918,705,32,28,0,0,15,4757,3491,0,37,0,0,1015,214
"06029001301","Census Tract 13.01, Kern County, California","ACSSF","ca","140","00","0003947",,,,,"06","029",,,"001301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001301","Census Tract 13.01",,,,4866,4866,1841,390,68,0,0,1219,1348,4866,320,71,237,0,0,0,0,12,4546,1770,153,68,0,0,1219,1336
"06029001302","Census Tract 13.02, Kern County, California","ACSSF","ca","140","00","0003948",,,,,"06","029",,,"001302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001302","Census Tract 13.02",,,,2487,2487,1632,110,70,61,0,348,266,2487,717,355,110,0,0,0,0,252,1770,1277,0,70,61,0,348,14
"06029001401","Census Tract 14.01, Kern County, California","ACSSF","ca","140","00","0003949",,,,,"06","029",,,"001401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001401","Census Tract 14.01",,,,4270,4270,2549,166,0,211,0,505,839,4270,786,368,166,0,194,0,0,58,3484,2181,0,0,17,0,505,781
"06029001402","Census Tract 14.02, Kern County, California","ACSSF","ca","140","00","0003950",,,,,"06","029",,,"001402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001402","Census Tract 14.02",,,,3053,3053,1288,821,135,0,0,767,42,3053,1180,226,821,130,0,0,0,3,1873,1062,0,5,0,0,767,39
"06029001500","Census Tract 15, Kern County, California","ACSSF","ca","140","00","0003951",,,,,"06","029",,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001500","Census Tract 15",,,,2812,2812,1758,298,0,11,0,599,146,2812,637,279,292,0,11,0,11,44,2175,1479,6,0,0,0,588,102
"06029001600","Census Tract 16, Kern County, California","ACSSF","ca","140","00","0003952",,,,,"06","029",,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001600","Census Tract 16",,,,2299,2299,1107,353,0,108,0,507,224,2299,1178,699,345,0,108,0,0,26,1121,408,8,0,0,0,507,198
"06029001700","Census Tract 17, Kern County, California","ACSSF","ca","140","00","0003953",,,,,"06","029",,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001700","Census Tract 17",,,,3918,3918,2968,163,0,73,0,421,293,3918,3056,2511,163,0,73,0,100,209,862,457,0,0,0,0,321,84
"06029001801","Census Tract 18.01, Kern County, California","ACSSF","ca","140","00","0003954",,,,,"06","029",,,"001801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001801","Census Tract 18.01",,,,5657,5657,2791,299,27,282,0,1002,1256,5657,2723,1896,299,0,282,0,4,242,2934,895,0,27,0,0,998,1014
"06029001803","Census Tract 18.03, Kern County, California","ACSSF","ca","140","00","0003955",,,,,"06","029",,,"001803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001803","Census Tract 18.03",,,,2680,2680,1784,77,77,0,0,320,422,2680,1713,1426,61,0,0,0,26,200,967,358,16,77,0,0,294,222
"06029001804","Census Tract 18.04, Kern County, California","ACSSF","ca","140","00","0003956",,,,,"06","029",,,"001804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001804","Census Tract 18.04",,,,3429,3429,2265,186,10,558,0,97,313,3429,2378,1647,147,10,529,0,0,45,1051,618,39,0,29,0,97,268
"06029001901","Census Tract 19.01, Kern County, California","ACSSF","ca","140","00","0003957",,,,,"06","029",,,"001901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001901","Census Tract 19.01",,,,3505,3505,2226,102,13,48,9,884,223,3505,1766,1556,102,13,48,9,0,38,1739,670,0,0,0,0,884,185
"06029001902","Census Tract 19.02, Kern County, California","ACSSF","ca","140","00","0003958",,,,,"06","029",,,"001902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001902","Census Tract 19.02",,,,4334,4334,1903,360,95,79,0,1285,612,4334,1755,1112,350,30,61,0,36,166,2579,791,10,65,18,0,1249,446
"06029002001","Census Tract 20.01, Kern County, California","ACSSF","ca","140","00","0003959",,,,,"06","029",,,"002001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002001","Census Tract 20.01",,,,3412,3412,1043,481,69,31,60,1679,49,3412,867,256,481,0,31,60,0,39,2545,787,0,69,0,0,1679,10
"06029002002","Census Tract 20.02, Kern County, California","ACSSF","ca","140","00","0003960",,,,,"06","029",,,"002002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002002","Census Tract 20.02",,,,4841,4841,2377,565,11,293,10,960,625,4841,1286,354,562,9,293,10,0,58,3555,2023,3,2,0,0,960,567
"06029002100","Census Tract 21, Kern County, California","ACSSF","ca","140","00","0003961",,,,,"06","029",,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002100","Census Tract 21",,,,3348,3348,1934,213,24,21,0,887,269,3348,630,345,213,5,21,0,0,46,2718,1589,0,19,0,0,887,223
"06029002201","Census Tract 22.01, Kern County, California","ACSSF","ca","140","00","0003962",,,,,"06","029",,,"002201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002201","Census Tract 22.01",,,,2722,2722,1598,60,0,0,0,937,127,2722,375,315,60,0,0,0,0,0,2347,1283,0,0,0,0,937,127
"06029002202","Census Tract 22.02, Kern County, California","ACSSF","ca","140","00","0003963",,,,,"06","029",,,"002202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002202","Census Tract 22.02",,,,3340,3340,1700,523,0,15,0,682,420,3340,766,169,523,0,15,0,0,59,2574,1531,0,0,0,0,682,361
"06029002302","Census Tract 23.02, Kern County, California","ACSSF","ca","140","00","0003964",,,,,"06","029",,,"002302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002302","Census Tract 23.02",,,,3993,3993,2749,21,70,6,14,665,468,3993,226,185,21,0,6,14,0,0,3767,2564,0,70,0,0,665,468
"06029002303","Census Tract 23.03, Kern County, California","ACSSF","ca","140","00","0003965",,,,,"06","029",,,"002303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002303","Census Tract 23.03",,,,3723,3723,2583,8,0,0,0,907,225,3723,361,299,8,0,0,0,54,0,3362,2284,0,0,0,0,853,225
"06029002304","Census Tract 23.04, Kern County, California","ACSSF","ca","140","00","0003966",,,,,"06","029",,,"002304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002304","Census Tract 23.04",,,,4003,4003,2666,364,20,122,0,759,72,4003,486,0,364,0,122,0,0,0,3517,2666,0,20,0,0,759,72
"06029002305","Census Tract 23.05, Kern County, California","ACSSF","ca","140","00","0003967",,,,,"06","029",,,"002305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002305","Census Tract 23.05",,,,2395,2395,1836,89,63,0,0,401,6,2395,277,101,89,0,0,0,81,6,2118,1735,0,63,0,0,320,0
"06029002401","Census Tract 24.01, Kern County, California","ACSSF","ca","140","00","0003968",,,,,"06","029",,,"002401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002401","Census Tract 24.01",,,,1736,1736,1247,9,28,0,0,452,0,1736,491,454,9,28,0,0,0,0,1245,793,0,0,0,0,452,0
"06029002402","Census Tract 24.02, Kern County, California","ACSSF","ca","140","00","0003969",,,,,"06","029",,,"002402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002402","Census Tract 24.02",,,,4731,4731,3128,161,0,25,0,1036,381,4731,1079,820,161,0,25,0,0,73,3652,2308,0,0,0,0,1036,308
"06029002403","Census Tract 24.03, Kern County, California","ACSSF","ca","140","00","0003970",,,,,"06","029",,,"002403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002403","Census Tract 24.03",,,,2120,2120,1767,289,0,0,0,0,64,2120,711,422,289,0,0,0,0,0,1409,1345,0,0,0,0,0,64
"06029002501","Census Tract 25.01, Kern County, California","ACSSF","ca","140","00","0003971",,,,,"06","029",,,"002501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002501","Census Tract 25.01",,,,4196,4196,2502,767,19,10,0,618,280,4196,1090,227,767,0,10,0,0,86,3106,2275,0,19,0,0,618,194
"06029002502","Census Tract 25.02, Kern County, California","ACSSF","ca","140","00","0003972",,,,,"06","029",,,"002502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002502","Census Tract 25.02",,,,2069,2069,1454,0,0,22,0,593,0,2069,78,56,0,0,22,0,0,0,1991,1398,0,0,0,0,593,0
"06029002503","Census Tract 25.03, Kern County, California","ACSSF","ca","140","00","0003973",,,,,"06","029",,,"002503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002503","Census Tract 25.03",,,,2997,2997,733,891,0,0,0,1373,0,2997,891,0,891,0,0,0,0,0,2106,733,0,0,0,0,1373,0
"06029002600","Census Tract 26, Kern County, California","ACSSF","ca","140","00","0003974",,,,,"06","029",,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002600","Census Tract 26",,,,3586,3586,1431,738,0,63,0,1120,234,3586,1356,491,738,0,63,0,30,34,2230,940,0,0,0,0,1090,200
"06029002701","Census Tract 27.01, Kern County, California","ACSSF","ca","140","00","0003975",,,,,"06","029",,,"002701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002701","Census Tract 27.01",,,,2702,2702,2031,157,51,60,0,371,32,2702,497,301,157,0,39,0,0,0,2205,1730,0,51,21,0,371,32
"06029002702","Census Tract 27.02, Kern County, California","ACSSF","ca","140","00","0003976",,,,,"06","029",,,"002702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002702","Census Tract 27.02",,,,3055,3055,950,437,52,72,17,1270,257,3055,1021,586,316,30,72,17,0,0,2034,364,121,22,0,0,1270,257
"06029002804","Census Tract 28.04, Kern County, California","ACSSF","ca","140","00","0003977",,,,,"06","029",,,"002804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002804","Census Tract 28.04",,,,2240,2240,1598,21,0,0,0,285,336,2240,1698,1529,21,0,0,0,13,135,542,69,0,0,0,0,272,201
"06029002806","Census Tract 28.06, Kern County, California","ACSSF","ca","140","00","0003978",,,,,"06","029",,,"002806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002806","Census Tract 28.06",,,,2308,2308,1079,172,23,521,0,217,296,2308,1702,884,172,11,507,0,6,122,606,195,0,12,14,0,211,174
"06029002807","Census Tract 28.07, Kern County, California","ACSSF","ca","140","00","0003979",,,,,"06","029",,,"002807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002807","Census Tract 28.07",,,,3935,3935,3058,128,0,173,0,511,65,3935,2963,2730,128,0,97,0,0,8,972,328,0,0,76,0,511,57
"06029002811","Census Tract 28.11, Kern County, California","ACSSF","ca","140","00","0003980",,,,,"06","029",,,"002811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002811","Census Tract 28.11",,,,3342,3342,2255,27,0,946,0,58,56,3342,2862,1834,27,0,946,0,14,41,480,421,0,0,0,0,44,15
"06029002813","Census Tract 28.13, Kern County, California","ACSSF","ca","140","00","0003981",,,,,"06","029",,,"002813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002813","Census Tract 28.13",,,,4244,4244,2201,752,8,172,7,585,519,4244,1790,878,691,0,164,7,0,50,2454,1323,61,8,8,0,585,469
"06029002814","Census Tract 28.14, Kern County, California","ACSSF","ca","140","00","0003982",,,,,"06","029",,,"002814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002814","Census Tract 28.14",,,,4416,4416,2157,575,11,151,0,621,901,4416,2087,1299,554,0,151,0,0,83,2329,858,21,11,0,0,621,818
"06029002815","Census Tract 28.15, Kern County, California","ACSSF","ca","140","00","0003983",,,,,"06","029",,,"002815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002815","Census Tract 28.15",,,,4924,4924,2394,884,41,187,0,391,1027,4924,2150,1062,849,0,159,0,0,80,2774,1332,35,41,28,0,391,947
"06029002816","Census Tract 28.16, Kern County, California","ACSSF","ca","140","00","0003984",,,,,"06","029",,,"002816",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002816","Census Tract 28.16",,,,7069,7069,3692,264,156,379,0,708,1870,7069,2465,1532,264,0,355,0,12,302,4604,2160,0,156,24,0,696,1568
"06029002817","Census Tract 28.17, Kern County, California","ACSSF","ca","140","00","0003985",,,,,"06","029",,,"002817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002817","Census Tract 28.17",,,,5284,5284,2623,1069,42,242,0,487,821,5284,2840,1331,969,0,242,0,45,253,2444,1292,100,42,0,0,442,568
"06029002818","Census Tract 28.18, Kern County, California","ACSSF","ca","140","00","0003986",,,,,"06","029",,,"002818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002818","Census Tract 28.18",,,,5017,5017,2612,483,0,51,0,332,1539,5017,2616,1866,469,0,39,0,0,242,2401,746,14,0,12,0,332,1297
"06029002819","Census Tract 28.19, Kern County, California","ACSSF","ca","140","00","0003987",,,,,"06","029",,,"002819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002819","Census Tract 28.19",,,,4673,4673,2646,463,98,346,0,303,817,4673,2454,1479,463,0,346,0,0,166,2219,1167,0,98,0,0,303,651
"06029002820","Census Tract 28.20, Kern County, California","ACSSF","ca","140","00","0003988",,,,,"06","029",,,"002820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002820","Census Tract 28.20",,,,7084,7084,3941,977,25,855,33,349,904,7084,4480,2391,977,25,855,17,42,173,2604,1550,0,0,0,16,307,731
"06029002821","Census Tract 28.21, Kern County, California","ACSSF","ca","140","00","0003989",,,,,"06","029",,,"002821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002821","Census Tract 28.21",,,,4730,4730,3406,585,35,75,0,395,234,4730,2861,2177,560,18,67,0,0,39,1869,1229,25,17,8,0,395,195
"06029002822","Census Tract 28.22, Kern County, California","ACSSF","ca","140","00","0003990",,,,,"06","029",,,"002822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002822","Census Tract 28.22",,,,3435,3435,1923,122,118,383,0,189,700,3435,2699,1776,122,46,383,0,123,249,736,147,0,72,0,0,66,451
"06029002823","Census Tract 28.23, Kern County, California","ACSSF","ca","140","00","0003991",,,,,"06","029",,,"002823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002823","Census Tract 28.23",,,,4653,4653,3052,55,80,106,0,413,947,4653,2584,1790,42,37,92,0,0,623,2069,1262,13,43,14,0,413,324
"06029002824","Census Tract 28.24, Kern County, California","ACSSF","ca","140","00","0003992",,,,,"06","029",,,"002824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002824","Census Tract 28.24",,,,2111,2111,1347,144,43,51,0,205,321,2111,930,559,144,13,51,0,0,163,1181,788,0,30,0,0,205,158
"06029002825","Census Tract 28.25, Kern County, California","ACSSF","ca","140","00","0003993",,,,,"06","029",,,"002825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002825","Census Tract 28.25",,,,2917,2917,1864,130,27,51,10,275,560,2917,1484,1224,130,17,18,10,22,63,1433,640,0,10,33,0,253,497
"06029002901","Census Tract 29.01, Kern County, California","ACSSF","ca","140","00","0003994",,,,,"06","029",,,"002901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002901","Census Tract 29.01",,,,3498,3498,1443,3,0,133,0,780,1139,3498,612,444,3,0,133,0,0,32,2886,999,0,0,0,0,780,1107
"06029002902","Census Tract 29.02, Kern County, California","ACSSF","ca","140","00","0003995",,,,,"06","029",,,"002902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002902","Census Tract 29.02",,,,3979,3979,1976,215,106,17,0,1054,611,3979,1020,776,215,0,17,0,0,12,2959,1200,0,106,0,0,1054,599
"06029003001","Census Tract 30.01, Kern County, California","ACSSF","ca","140","00","0003996",,,,,"06","029",,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003001","Census Tract 30.01",,,,3959,3959,1733,256,55,59,0,1555,301,3959,802,364,228,11,59,0,0,140,3157,1369,28,44,0,0,1555,161
"06029003002","Census Tract 30.02, Kern County, California","ACSSF","ca","140","00","0003997",,,,,"06","029",,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003002","Census Tract 30.02",,,,3560,3560,2060,99,0,18,11,855,517,3560,347,177,99,0,0,11,9,51,3213,1883,0,0,18,0,846,466
"06029003103","Census Tract 31.03, Kern County, California","ACSSF","ca","140","00","0003998",,,,,"06","029",,,"003103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003103","Census Tract 31.03",,,,4053,4053,3224,133,0,0,0,548,148,4053,765,617,133,0,0,0,0,15,3288,2607,0,0,0,0,548,133
"06029003112","Census Tract 31.12, Kern County, California","ACSSF","ca","140","00","0003999",,,,,"06","029",,,"003112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003112","Census Tract 31.12",,,,5865,5865,3223,530,46,343,0,600,1123,5865,2553,1535,530,24,324,0,44,96,3312,1688,0,22,19,0,556,1027
"06029003113","Census Tract 31.13, Kern County, California","ACSSF","ca","140","00","0004000",,,,,"06","029",,,"003113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003113","Census Tract 31.13",,,,5371,5371,2202,631,106,186,6,1540,700,5371,1657,754,631,9,186,6,0,71,3714,1448,0,97,0,0,1540,629
"06029003124","Census Tract 31.24, Kern County, California","ACSSF","ca","140","00","0004001",,,,,"06","029",,,"003124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003124","Census Tract 31.24",,,,6359,6359,3830,957,13,146,3,668,742,6359,2954,2064,651,0,146,3,0,90,3405,1766,306,13,0,0,668,652
"06029003125","Census Tract 31.25, Kern County, California","ACSSF","ca","140","00","0004002",,,,,"06","029",,,"003125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003125","Census Tract 31.25",,,,3106,3106,1422,34,0,221,0,1071,358,3106,943,549,0,0,221,0,162,11,2163,873,34,0,0,0,909,347
"06029003126","Census Tract 31.26, Kern County, California","ACSSF","ca","140","00","0004003",,,,,"06","029",,,"003126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003126","Census Tract 31.26",,,,5977,5977,3926,664,0,24,2,811,550,5977,1002,338,621,0,24,2,0,17,4975,3588,43,0,0,0,811,533
"06029003127","Census Tract 31.27, Kern County, California","ACSSF","ca","140","00","0004004",,,,,"06","029",,,"003127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003127","Census Tract 31.27",,,,4179,4179,3093,64,309,0,0,353,360,4179,884,717,64,8,0,0,0,95,3295,2376,0,301,0,0,353,265
"06029003128","Census Tract 31.28, Kern County, California","ACSSF","ca","140","00","0004005",,,,,"06","029",,,"003128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003128","Census Tract 31.28",,,,4437,4437,2291,240,12,359,0,879,656,4437,765,104,240,12,359,0,0,50,3672,2187,0,0,0,0,879,606
"06029003129","Census Tract 31.29, Kern County, California","ACSSF","ca","140","00","0004006",,,,,"06","029",,,"003129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003129","Census Tract 31.29",,,,3778,3778,1895,297,0,547,0,274,765,3778,1855,857,297,0,547,0,102,52,1923,1038,0,0,0,0,172,713
"06029003130","Census Tract 31.30, Kern County, California","ACSSF","ca","140","00","0004007",,,,,"06","029",,,"003130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003130","Census Tract 31.30",,,,4745,4745,1901,468,1,144,0,350,1881,4745,1611,959,428,0,144,0,0,80,3134,942,40,1,0,0,350,1801
"06029003131","Census Tract 31.31, Kern County, California","ACSSF","ca","140","00","0004008",,,,,"06","029",,,"003131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003131","Census Tract 31.31",,,,3294,3294,2541,0,0,72,0,586,95,3294,1291,1193,0,0,72,0,0,26,2003,1348,0,0,0,0,586,69
"06029003132","Census Tract 31.32, Kern County, California","ACSSF","ca","140","00","0004009",,,,,"06","029",,,"003132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003132","Census Tract 31.32",,,,5065,5065,2723,236,0,345,8,1441,312,5065,1333,706,236,0,337,0,53,1,3732,2017,0,0,8,8,1388,311
"06029003133","Census Tract 31.33, Kern County, California","ACSSF","ca","140","00","0004010",,,,,"06","029",,,"003133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003133","Census Tract 31.33",,,,2760,2760,1643,224,150,0,0,272,471,2760,1242,970,224,0,0,0,0,48,1518,673,0,150,0,0,272,423
"06029003134","Census Tract 31.34, Kern County, California","ACSSF","ca","140","00","0004011",,,,,"06","029",,,"003134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003134","Census Tract 31.34",,,,3499,3499,2788,9,1,617,22,1,61,3499,1984,1275,9,0,617,22,0,61,1515,1513,0,1,0,0,1,0
"06029003135","Census Tract 31.35, Kern County, California","ACSSF","ca","140","00","0004012",,,,,"06","029",,,"003135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003135","Census Tract 31.35",,,,4234,4234,2120,317,0,553,0,420,824,4234,2518,1393,317,0,553,0,0,255,1716,727,0,0,0,0,420,569
"06029003136","Census Tract 31.36, Kern County, California","ACSSF","ca","140","00","0004013",,,,,"06","029",,,"003136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003136","Census Tract 31.36",,,,1750,1750,985,9,10,6,23,508,209,1750,787,672,9,10,6,23,0,67,963,313,0,0,0,0,508,142
"06029003137","Census Tract 31.37, Kern County, California","ACSSF","ca","140","00","0004014",,,,,"06","029",,,"003137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029003137","Census Tract 31.37",,,,3520,3520,1320,111,117,116,0,1305,551,3520,457,167,111,0,116,0,63,0,3063,1153,0,117,0,0,1242,551
